Instrument,Frequency_Hz,Angular_Scale_arcsec,nuFnu_1e-12ergscm2,sigma_nuFnu_1e-12ergscm2
JWST,43903295375102.336,1.7,3.2702819397116287,0.3270281939711629
JWST,43898155978676.56,1.7,3.271307755542122,0.3271307755542122
JWST,43893017785363.38,1.7,3.2764932799499027,0.3276493279949903
JWST,43887880794740.39,1.7,3.2475974176157894,0.32475974176157896
JWST,43882745006385.37,1.7,3.2547085843968477,0.32547085843968476
JWST,43877610419876.3,1.7,3.259584988287457,0.3259584988287457
JWST,43872477034791.34,1.7,3.191696973709872,0.3191696973709872
JWST,43867344850708.89,1.7,3.208596603543319,0.32085966035433194
JWST,43862213867207.49,1.7,3.22526841425802,0.32252684142580207
JWST,43857084083865.945,1.7,3.1961882451559687,0.31961882451559687
JWST,43851955500263.19,1.7,3.229465151531623,0.32294651515316236
JWST,43846828115978.4,1.7,3.2318561062967053,0.32318561062967055
JWST,43841701930590.93,1.7,3.222981020588807,0.32229810205888065
JWST,43836576943680.34,1.7,3.2540383128684063,0.32540383128684064
JWST,43831453154826.375,1.7,3.213436432727231,0.3213436432727231
JWST,43826330563608.99,1.7,3.1747845175885643,0.3174784517588565
JWST,43821209169608.336,1.7,3.22067134029903,0.32206713402990306
JWST,43816088972404.74,1.7,3.1642846740731803,0.31642846740731806
JWST,43810969971578.74,1.7,3.074401654153792,0.3074401654153792
JWST,43805852166711.08,1.7,3.2072021770764803,0.320720217707648
JWST,43800735557382.69,1.7,3.166166019515768,0.3166166019515768
JWST,43795620143174.67,1.7,3.1201557079846345,0.3120155707984635
JWST,43790505923668.375,1.7,3.1831567700394294,0.318315677003943
JWST,43785392898445.305,1.7,3.1158121579379285,0.3115812157937929
JWST,43780281067087.17,1.7,3.130353422035373,0.3130353422035373
JWST,43775170429175.875,1.7,3.2006575103405237,0.3200657510340524
JWST,43770060984293.53,1.7,3.1744490418212146,0.3174449041821215
JWST,43764952732022.43,1.7,3.1897612130379316,0.31897612130379316
JWST,43759845671945.06,1.7,3.1974683579881633,0.31974683579881635
JWST,43754739803644.12,1.7,3.206391941463878,0.3206391941463878
JWST,43749635126702.48,1.7,3.2193324252528006,0.32193324252528005
JWST,43744531640703.22,1.7,3.236937567466993,0.32369375674669937
JWST,43739429345229.61,1.7,3.242511221841501,0.32425112218415014
JWST,43734328239865.12,1.7,3.2384354639337825,0.32384354639337826
JWST,43729228324193.41,1.7,3.2114510157047813,0.32114510157047815
JWST,43724129597798.32,1.7,3.1567436967628804,0.31567436967628804
JWST,43719032060263.914,1.7,3.137594063542244,0.31375940635422445
JWST,43713935711174.42,1.7,3.21929604138933,0.321929604138933
JWST,43708840550114.29,1.7,3.210199896094402,0.32101998960944017
JWST,43703746576668.14,1.7,3.2306920412542612,0.3230692041254261
JWST,43698653790420.8,1.7,3.2213624004685353,0.32213624004685354
JWST,43693562190957.29,1.7,3.2121954718722945,0.3212195471872295
JWST,43688471777862.8,1.7,3.2454246426516193,0.324542464265162
JWST,43683382550722.76,1.7,3.2794512804803206,0.3279451280480321
JWST,43678294509122.74,1.7,3.2740383553952563,0.3274038355395256
JWST,43673207652648.555,1.7,3.2403840605577865,0.32403840605577866
JWST,43668121980886.17,1.7,3.2506535093897364,0.32506535093897365
JWST,43663037493421.766,1.7,3.1247482665990898,0.312474826659909
JWST,43657954189841.7,1.7,3.141166528937569,0.3141166528937569
JWST,43652872069732.56,1.7,3.2004895390841686,0.32004895390841687
JWST,43647791132681.07,1.7,3.183305251338644,0.3183305251338644
JWST,43642711378274.19,1.7,3.1404732328509617,0.3140473232850962
JWST,43637632806099.05,1.7,3.110425161283093,0.3110425161283093
JWST,43632555415742.984,1.7,3.2007309896248946,0.3200730989624895
JWST,43627479206793.516,1.7,3.2009635579984783,0.3200963557998479
JWST,43622404178838.36,1.7,3.1633244260747317,0.31633244260747323
JWST,43617330331465.41,1.7,3.2301397457937515,0.32301397457937514
JWST,43612257664262.766,1.7,3.2128148592339865,0.32128148592339867
JWST,43607186176818.734,1.7,3.262728810145779,0.3262728810145779
JWST,43602115868721.78,1.7,3.2639113023132786,0.32639113023132793
JWST,43597046739560.58,1.7,3.229376494945963,0.32293764949459636
JWST,43591978788923.99,1.7,3.2573598259357746,0.3257359825935775
JWST,43586912016401.07,1.7,3.250014069834214,0.3250014069834214
JWST,43581846421581.06,1.7,3.2127567674527997,0.32127567674527996
JWST,43576782004053.414,1.7,3.182658244624864,0.3182658244624864
JWST,43571718763407.734,1.7,3.1922404669909277,0.31922404669909277
JWST,43566656699233.85,1.7,3.1652892551962055,0.3165289255196206
JWST,43561595811121.766,1.7,3.209820979122991,0.3209820979122991
JWST,43556536098661.69,1.7,3.185088515207142,0.31850885152071423
JWST,43551477561443.99,1.7,3.1530648306920908,0.31530648306920905
JWST,43546420199059.27,1.7,3.202429774887151,0.3202429774887151
JWST,43541364011098.29,1.7,3.173111600201702,0.31731116002017024
JWST,43536308997152.01,1.7,3.0855956745637347,0.30855956745637353
JWST,43531255156811.57,1.7,3.1886220113804153,0.3188622011380416
JWST,43526202489668.32,1.7,3.2227373651480486,0.32227373651480484
JWST,43521150995313.78,1.7,3.2082656792007422,0.32082656792007425
JWST,43516100673339.67,1.7,3.2837872831942088,0.3283787283194209
JWST,43511051523337.914,1.7,3.279652274548222,0.3279652274548222
JWST,43506003544900.59,1.7,3.248371594287358,0.3248371594287358
JWST,43500956737620.0,1.7,3.295411961554232,0.3295411961554232
JWST,43495911101088.6,1.7,3.242843338393293,0.32428433383932936
JWST,43490866634899.08,1.7,3.2104890117366014,0.32104890117366014
JWST,43485823338644.266,1.7,3.2342357967962387,0.32342357967962393
JWST,43480781211917.23,1.7,3.161729647250993,0.3161729647250993
JWST,43475740254311.17,1.7,3.1579805052989616,0.3157980505298962
JWST,43470700465419.53,1.7,3.2211729405117144,0.32211729405117145
JWST,43465661844835.914,1.7,3.2142535995182495,0.321425359951825
JWST,43460624392154.125,1.7,3.2178985864329133,0.32178985864329135
JWST,43455588106968.125,1.7,3.235970683870873,0.3235970683870873
JWST,43450552988872.12,1.7,3.1744599174738535,0.31744599174738536
JWST,43445519037460.44,1.7,3.1386682137977235,0.31386682137977234
JWST,43440486252327.66,1.7,3.216335175078418,0.3216335175078418
JWST,43435454633068.49,1.7,3.1597692616655086,0.31597692616655093
JWST,43430424179277.88,1.7,3.168993904147432,0.3168993904147432
JWST,43425394890550.94,1.7,3.149306521196556,0.3149306521196556
JWST,43420366766482.945,1.7,3.1302547991228926,0.3130254799122893
JWST,43415339806669.414,1.7,3.188194595308297,0.31881945953082974
JWST,43410314010706.01,1.7,3.184702037128136,0.3184702037128136
JWST,43405289378188.586,1.7,3.1303990908322206,0.3130399090832221
JWST,43400265908713.2,1.7,3.1589068294896507,0.3158906829489651
JWST,43395243601876.09,1.7,3.207019354086716,0.32070193540867165
JWST,43390222457273.67,1.7,3.1452317476952776,0.3145231747695278
JWST,43385202474502.56,1.7,3.124679402139571,0.31246794021395713
JWST,43380183653159.555,1.7,3.1950428240111717,0.31950428240111717
JWST,43375165992841.63,1.7,3.2264884134169787,0.3226488413416979
JWST,43370149493145.95,1.7,3.2801757667679556,0.3280175766767956
JWST,43365134153669.9,1.7,3.2568878585967127,0.32568878585967126
JWST,43360119974010.984,1.7,3.234963416954631,0.3234963416954631
JWST,43355106953766.95,1.7,3.2406547832872197,0.32406547832872196
JWST,43350095092535.72,1.7,3.244526505421911,0.3244526505421911
JWST,43345084389915.375,1.7,3.2183069330445706,0.32183069330445707
JWST,43340074845504.21,1.7,3.23158570415455,0.32315857041545504
JWST,43335066458900.69,1.7,3.285265626814535,0.3285265626814535
JWST,43330059229703.484,1.7,3.283620505129914,0.32836205051299144
JWST,43325053157511.43,1.7,3.2453836532496783,0.3245383653249678
JWST,43320048241923.555,1.7,3.1197542870184987,0.3119754287018499
JWST,43315044482539.06,1.7,3.188129522890971,0.3188129522890971
JWST,43310041878957.37,1.7,3.225053892108509,0.3225053892108509
JWST,43305040430778.04,1.7,3.156518465829494,0.3156518465829494
JWST,43300040137600.86,1.7,3.1561987246171226,0.3156198724617123
JWST,43295040999025.77,1.7,3.212881589006572,0.3212881589006572
JWST,43290043014652.914,1.7,3.2566274976451184,0.3256627497645118
JWST,43285046184082.61,1.7,3.155840336974277,0.3155840336974277
JWST,43280050506915.37,1.7,3.1516381575354906,0.3151638157535491
JWST,43275055982751.875,1.7,3.147795443908742,0.31477954439087424
JWST,43270062611193.02,1.7,3.138139219980444,0.3138139219980444
JWST,43265070391839.84,1.7,3.1694075879888257,0.3169407587988826
JWST,43260079324293.61,1.7,3.2087748625610146,0.32087748625610146
JWST,43255089408155.73,1.7,3.168343588435841,0.31683435884358413
JWST,43250100643027.82,1.7,3.1821418048059757,0.3182141804805976
JWST,43245113028511.67,1.7,3.261727456606495,0.32617274566064947
JWST,43240126564209.27,1.7,3.2275557752905057,0.3227555775290506
JWST,43235141249722.8,1.7,3.1883321582738233,0.31883321582738233
JWST,43230157084654.56,1.7,3.1276679659150144,0.3127667965915015
JWST,43225174068607.12,1.7,3.137185266673665,0.3137185266673665
JWST,43220192201183.17,1.7,3.138239627240498,0.3138239627240499
JWST,43215211481985.62,1.7,3.116371720016425,0.31163717200164254
JWST,43210231910617.54,1.7,3.13025632042885,0.313025632042885
JWST,43205253486682.195,1.7,3.1347378071628533,0.3134737807162854
JWST,43200276209783.02,1.7,3.222903642980747,0.3222903642980747
JWST,43195300079523.67,1.7,3.2456537972193935,0.3245653797219394
JWST,43190325095507.92,1.7,3.262130612559038,0.3262130612559038
JWST,43185351257339.8,1.7,3.3427870919940523,0.3342787091994053
JWST,43180378564623.445,1.7,3.3207391643450817,0.3320739164345082
JWST,43175407016963.24,1.7,3.30515804800463,0.330515804800463
JWST,43170436613963.72,1.7,3.3085889125551704,0.33085889125551704
JWST,43165467355229.59,1.7,3.269022344743491,0.32690223447434913
JWST,43160499240365.78,1.7,3.2995592155905933,0.32995592155905934
JWST,43155532268977.36,1.7,3.4343386461541963,0.34343386461541964
JWST,43150566440669.586,1.7,3.436988401480759,0.34369884014807595
JWST,43145601755047.93,1.7,3.341974433145416,0.33419744331454165
JWST,43140638211718.01,1.7,3.3062772516181345,0.33062772516181343
JWST,43135675810285.63,1.7,3.2688943225667324,0.3268894322566733
JWST,43130714550356.81,1.7,3.2323106611742873,0.3232310661174288
JWST,43125754431537.695,1.7,3.206671600875005,0.32066716008750057
JWST,43120795453434.66,1.7,3.3431387365956775,0.3343138736595678
JWST,43115837615654.23,1.7,3.341305710119516,0.33413057101195165
JWST,43110880917803.125,1.7,3.3502025020808928,0.3350202502080893
JWST,43105925359488.25,1.7,3.324120511159039,0.33241205111590394
JWST,43100970940316.68,1.7,3.2946952796046785,0.32946952796046786
JWST,43096017659895.664,1.7,3.297453121742266,0.3297453121742266
JWST,43091065517832.664,1.7,3.230099450255694,0.3230099450255694
JWST,43086114513735.28,1.7,3.222731480606506,0.3222731480606506
JWST,43081164647211.33,1.7,3.318027814721727,0.33180278147217274
JWST,43076215917868.77,1.7,3.340933330110052,0.33409333301100524
JWST,43071268325315.8,1.7,3.355317619181851,0.3355317619181852
JWST,43066321869160.72,1.7,3.3854292952774125,0.3385429295277413
JWST,43061376549012.086,1.7,3.351597965002692,0.3351597965002692
JWST,43056432364478.57,1.7,3.297397171518303,0.3297397171518303
JWST,43051489315169.07,1.7,3.2578658088084245,0.32578658088084245
JWST,43046547400692.65,1.7,3.2351738651565443,0.3235173865156544
JWST,43041606620658.53,1.7,3.21724672242803,0.32172467224280304
JWST,43036666974676.16,1.7,3.27585622957776,0.327585622957776
JWST,43031728462355.09,1.7,3.3327338046073836,0.33327338046073834
JWST,43026791083305.16,1.7,3.244334055907545,0.3244334055907545
JWST,43021854837136.266,1.7,3.22755551031565,0.32275555103156506
JWST,43016919723458.586,1.7,3.2543418382620515,0.32543418382620515
JWST,43011985741882.414,1.7,3.2600002241548816,0.32600002241548814
JWST,43007052892018.25,1.7,3.2523800178035187,0.32523800178035195
JWST,43002121173476.766,1.7,3.2640711528177113,0.32640711528177113
JWST,42997190585868.81,1.7,3.296272289772719,0.32962722897727187
JWST,42992261128805.41,1.7,3.3280658433285786,0.33280658433285787
JWST,42987332801897.77,1.7,3.3272534096432134,0.3327253409643213
JWST,42982405604757.29,1.7,3.2674197138549363,0.32674197138549366
JWST,42977479536995.52,1.7,3.3262202397071516,0.3326220239707152
JWST,42972554598224.21,1.7,3.4617029417825464,0.3461702941782547
JWST,42967630788055.27,1.7,3.4670856785943958,0.3467085678594396
JWST,42962708106100.81,1.7,3.4429282604919744,0.3442928260491975
JWST,42957786551973.09,1.7,3.4315547626338168,0.3431554762633817
JWST,42952866125284.58,1.7,3.461427071402767,0.3461427071402767
JWST,42947946825647.9,1.7,3.4894675217278004,0.3489467521727801
JWST,42943028652675.86,1.7,3.5014607680692436,0.3501460768069244
JWST,42938111605981.44,1.7,3.591021117822143,0.35910211178221435
JWST,42933195685177.805,1.7,3.6230762586094074,0.3623076258609408
JWST,42928280889878.305,1.7,3.723048136251275,0.37230481362512746
JWST,42923367219696.445,1.7,3.77777635152913,0.37777763515291307
JWST,42918454674245.914,1.7,3.7384319617628363,0.3738431961762837
JWST,42913543253140.6,1.7,3.761171502646773,0.37611715026467735
JWST,42908632955994.54,1.7,3.825891985407886,0.3825891985407886
JWST,42903723782421.95,1.7,3.7602598268114593,0.3760259826811459
JWST,42898815732037.24,1.7,3.7762796650546937,0.37762796650546937
JWST,42893908804455.0,1.7,3.9035334971316002,0.39035334971316005
JWST,42889002999289.95,1.7,3.974132751697656,0.39741327516976566
JWST,42884098316157.05,1.7,4.0780811830892025,0.40780811830892033
JWST,42879194754671.38,1.7,4.157274054540529,0.4157274054540529
JWST,42874292314448.24,1.7,4.156441378005285,0.41564413780052856
JWST,42869390995103.08,1.7,4.25291377885714,0.42529137788571403
JWST,42864490796251.53,1.7,4.387393526094948,0.4387393526094948
JWST,42859591717509.414,1.7,4.343831070125021,0.43438310701250216
JWST,42854693758492.695,1.7,4.361196693755432,0.4361196693755432
JWST,42849796918817.555,1.7,4.37279219644472,0.4372792196444719
JWST,42844901198100.305,1.7,4.274907146085496,0.42749071460854965
JWST,42840006595957.48,1.7,4.268942980415964,0.42689429804159645
JWST,42835113112005.74,1.7,4.181107319211331,0.4181107319211331
JWST,42830220745861.97,1.7,4.158085522551715,0.41580855225517144
JWST,42825329497143.195,1.7,4.230216819103818,0.42302168191038186
JWST,42820439365466.63,1.7,4.190196757356885,0.4190196757356885
JWST,42815550350449.66,1.7,4.128396993855788,0.4128396993855788
JWST,42810662451709.836,1.7,4.107023060379046,0.41070230603790464
JWST,42805775668864.9,1.7,4.147148294393944,0.4147148294393945
JWST,42800890001532.77,1.7,4.129158134050896,0.41291581340508965
JWST,42796005449331.516,1.7,4.1316428397694125,0.4131642839769413
JWST,42791122011879.41,1.7,4.170851254529148,0.4170851254529148
JWST,42786239688794.875,1.7,4.145849992486635,0.4145849992486636
JWST,42781358479696.516,1.7,4.059972766589423,0.40599727665894236
JWST,42776478384203.125,1.7,4.012932353528142,0.40129323535281425
JWST,42771599401933.64,1.7,3.950384330506887,0.3950384330506887
JWST,42766721532507.21,1.7,3.944586155800978,0.3944586155800978
JWST,42761844775543.12,1.7,4.066608211540322,0.4066608211540322
JWST,42756969130660.85,1.7,4.109356962643094,0.4109356962643094
JWST,42752094597480.06,1.7,4.178010343389997,0.41780103433899973
JWST,42747221175620.56,1.7,4.425041077048781,0.4425041077048781
JWST,42742348864702.35,1.7,4.458860737220095,0.4458860737220095
JWST,42737477664345.61,1.7,4.466343049936152,0.44663430499361517
JWST,42732607574170.66,1.7,4.691950993317687,0.4691950993317688
JWST,42727738593798.03,1.7,4.698156019329723,0.46981560193297234
JWST,42722870722848.414,1.7,4.449619275406026,0.4449619275406026
JWST,42718003960942.664,1.7,4.5091221513314865,0.4509122151331487
JWST,42713138307701.805,1.7,4.491110639116134,0.4491110639116135
JWST,42708273762747.07,1.7,4.452332114976165,0.4452332114976165
JWST,42703410325699.81,1.7,4.555918069508867,0.45559180695088675
JWST,42698547996181.6,1.7,4.655557062305384,0.4655557062305384
JWST,42693686773814.15,1.7,4.50109775676054,0.450109775676054
JWST,42688826658219.36,1.7,4.339658968640748,0.4339658968640748
JWST,42683967649019.3,1.7,4.285455617563751,0.42854556175637515
JWST,42679109745836.2,1.7,4.272487867266453,0.4272487867266454
JWST,42674252948292.49,1.7,4.228954211171571,0.4228954211171571
JWST,42669397256010.74,1.7,4.1504132470524935,0.4150413247052494
JWST,42664542668613.73,1.7,4.082038986249686,0.4082038986249686
JWST,42659689185724.34,1.7,3.960044446193422,0.39600444461934226
JWST,42654836806965.72,1.7,3.8787475615047247,0.3878747561504725
JWST,42649985531961.11,1.7,3.818096353913053,0.38180963539130536
JWST,42645135360333.97,1.7,3.7330201145965285,0.37330201145965286
JWST,42640286291707.9,1.7,3.7256103372555422,0.3725610337255542
JWST,42635438325706.69,1.7,3.6251267299273677,0.36251267299273676
JWST,42630591461954.29,1.7,3.4790806757852653,0.34790806757852655
JWST,42625745700074.836,1.7,3.463378625890645,0.3463378625890645
JWST,42620901039692.62,1.7,3.40893582524355,0.34089358252435503
JWST,42616057480432.11,1.7,3.2531000941051844,0.32531000941051846
JWST,42611215021917.945,1.7,3.2598895115824202,0.32598895115824206
JWST,42606373663774.94,1.7,3.298718216045136,0.32987182160451356
JWST,42601533405628.07,1.7,3.2574912416200354,0.3257491241620036
JWST,42596694247102.48,1.7,3.2490308590532093,0.32490308590532097
JWST,42591856187823.5,1.7,3.2186349226427446,0.32186349226427446
JWST,42587019227416.62,1.7,3.218424377036255,0.32184243770362553
JWST,42582183365507.5,1.7,3.2303246910382017,0.3230324691038202
JWST,42577348601721.97,1.7,3.298699099218844,0.3298699099218844
JWST,42572514935686.03,1.7,3.2599224402742593,0.32599224402742594
JWST,42567682367025.84,1.7,3.2579598627538515,0.32579598627538514
JWST,42562850895367.77,1.7,3.2731570565087096,0.327315705650871
JWST,42558020520338.305,1.7,3.2958555098696896,0.32958555098696896
JWST,42553191241564.13,1.7,3.3172353420001914,0.3317235342000192
JWST,42548363058672.09,1.7,3.3641970926246754,0.3364197092624675
JWST,42543535971289.23,1.7,3.2427445525307954,0.3242744552530796
JWST,42538709979042.695,1.7,3.2621237786705146,0.3262123778670515
JWST,42533885081559.875,1.7,3.3085244940416834,0.33085244940416836
JWST,42529061278468.28,1.7,3.215007188539374,0.3215007188539374
JWST,42524238569395.61,1.7,3.2417427825868974,0.3241742782586898
JWST,42519416953969.73,1.7,3.269314013090039,0.32693140130900394
JWST,42514596431818.67,1.7,3.268030179202417,0.32680301792024175
JWST,42509777002570.625,1.7,3.2465306664881024,0.3246530666488103
JWST,42504958665853.98,1.7,3.239366259341907,0.3239366259341907
JWST,42500141421297.26,1.7,3.2146140707924014,0.32146140707924015
JWST,42495325268529.17,1.7,3.2008428129540865,0.32008428129540867
JWST,42490510207178.6,1.7,3.266515246981563,0.32665152469815634
JWST,42485696236874.58,1.7,3.2668420147047357,0.3266842014704736
JWST,42480883357246.32,1.7,3.246216674881144,0.3246216674881144
JWST,42476071567923.21,1.7,3.243778023745922,0.3243778023745922
JWST,42471260868534.79,1.7,3.1910892857459854,0.3191089285745986
JWST,42466451258710.766,1.7,3.182425675703745,0.3182425675703745
JWST,42461642738081.04,1.7,3.2055122092647963,0.32055122092647964
JWST,42456835306275.64,1.7,3.1949012211269188,0.3194901221126919
JWST,42452028962924.805,1.7,3.1229659154587144,0.31229659154587147
JWST,42447223707658.91,1.7,3.144148611732436,0.31441486117324363
JWST,42442419540108.51,1.7,3.181267513655608,0.3181267513655608
JWST,42437616459904.31,1.7,3.103679190178896,0.3103679190178896
JWST,42432814466677.22,1.7,3.0667037192316795,0.306670371923168
JWST,42428013560058.27,1.7,3.1514264176639095,0.31514264176639095
JWST,42423213739678.71,1.7,3.1344977585503493,0.313449775855035
JWST,42418415005169.9,1.7,3.11840195874089,0.31184019587408907
JWST,42413617356163.41,1.7,3.1661689341892902,0.316616893418929
JWST,42408820792290.945,1.7,3.164234466611011,0.31642344666110117
JWST,42404025313184.414,1.7,3.1399289841262816,0.31399289841262823
JWST,42399230918475.86,1.7,3.1960376619976674,0.31960376619976677
JWST,42394437607797.51,1.7,3.190392226575709,0.3190392226575709
JWST,42389645380781.734,1.7,3.133551938393635,0.3133551938393635
JWST,42384854237061.1,1.7,3.1684193414851465,0.3168419341485147
JWST,42380064176268.33,1.7,3.2277961003240367,0.3227796100324037
JWST,42375275198036.3,1.7,3.1630548112717767,0.3163054811271777
JWST,42370487301998.055,1.7,3.0684712360328414,0.30684712360328414
JWST,42365700487786.82,1.7,3.0843239724512546,0.30843239724512544
JWST,42360914755035.99,1.7,3.1542296449605134,0.3154229644960514
JWST,42356130103379.09,1.7,3.195363964926515,0.31953639649265153
JWST,42351346532449.85,1.7,3.1920843454040693,0.319208434540407
JWST,42346564041882.14,1.7,3.094713565930202,0.3094713565930202
JWST,42341782631310.016,1.7,3.0682837891706924,0.30682837891706927
JWST,42337002300367.67,1.7,3.072668299281708,0.30726682992817084
JWST,42332223048689.5,1.7,3.0873904266042023,0.30873904266042024
JWST,42327444875910.016,1.7,3.0955822045859165,0.30955822045859166
JWST,42322667781663.95,1.7,3.158403226157895,0.31584032261578954
JWST,42317891765586.164,1.7,3.1729820061916922,0.3172982006191692
JWST,42313116827311.69,1.7,3.13694360442488,0.31369436044248805
JWST,42308342966475.73,1.7,3.143039833138595,0.3143039833138595
JWST,42303570182713.63,1.7,3.1622813108355707,0.31622813108355713
JWST,42298798475660.95,1.7,3.0880007895085826,0.30880007895085826
JWST,42294027844953.37,1.7,3.1047101564714352,0.3104710156471435
JWST,42289258290226.74,1.7,3.1299344797354944,0.3129934479735495
JWST,42284489811117.086,1.7,3.155105919649878,0.31551059196498776
JWST,42279722407260.6,1.7,3.1893283472077845,0.3189328347207785
JWST,42274956078293.625,1.7,3.126429630363416,0.3126429630363416
JWST,42270190823852.67,1.7,3.0783328768760474,0.3078332876876048
JWST,42265426643574.42,1.7,3.0733098967513355,0.30733098967513356
JWST,42260663537095.73,1.7,3.0347315455791164,0.3034731545579117
JWST,42255901504053.57,1.7,3.040179844658359,0.3040179844658359
JWST,42251140544085.13,1.7,3.069258383380723,0.30692583833807235
JWST,42246380656827.75,1.7,3.0749431187683154,0.3074943118768315
JWST,42241621841918.914,1.7,3.105241509922697,0.3105241509922697
JWST,42236864098996.28,1.7,3.093683549331603,0.3093683549331603
JWST,42232107427697.68,1.7,3.0805649627526313,0.30805649627526316
JWST,42227351827661.086,1.7,3.1540427879633945,0.3154042787963395
JWST,42222597298524.66,1.7,3.0873636247537095,0.30873636247537095
JWST,42217843839926.7,1.7,3.0942601912645618,0.3094260191264562
JWST,42213091451505.69,1.7,3.1104932132576018,0.31104932132576024
JWST,42208340132900.26,1.7,3.1253534852221345,0.3125353485222135
JWST,42203589883749.21,1.7,3.115343883954298,0.31153438839542985
JWST,42198840703691.516,1.7,3.1081825113903907,0.3108182511390391
JWST,42194092592366.28,1.7,3.096861555222062,0.30968615552220624
JWST,42189345549412.805,1.7,3.119449282376222,0.3119449282376222
JWST,42184599574470.54,1.7,3.1026273226273235,0.3102627322627324
JWST,42179854667179.086,1.7,3.0663709481615684,0.3066370948161568
JWST,42175110827178.23,1.7,3.041357937318874,0.3041357937318874
JWST,42170368054107.89,1.7,3.024872892231896,0.3024872892231896
JWST,42165626347608.18,1.7,3.058395365747761,0.3058395365747761
JWST,42160885707319.36,1.7,3.0084428787881845,0.30084428787881845
JWST,42156146132881.836,1.7,2.9929349068136286,0.2992934906813629
JWST,42151407623936.2,1.7,3.02692298074398,0.302692298074398
JWST,42146670180123.2,1.7,3.1141590838437425,0.3114159083843743
JWST,42141933801083.74,1.7,3.1360604449269744,0.31360604449269747
JWST,42137198486458.89,1.7,3.128091127458666,0.31280911274586654
JWST,42132464235889.87,1.7,3.136035491477481,0.31360354914774813
JWST,42127731049018.08,1.7,3.1051807058438894,0.310518070584389
JWST,42122998925485.055,1.7,3.0820949904632227,0.3082094990463223
JWST,42118267864932.52,1.7,3.097619416383215,0.30976194163832155
JWST,42113537867002.35,1.7,3.0791251754102618,0.3079125175410262
JWST,42108808931336.58,1.7,3.1082600389201476,0.31082600389201476
JWST,42104081057577.39,1.7,3.094285493172704,0.30942854931727043
JWST,42099354245367.16,1.7,3.0642779230630097,0.30642779230630096
JWST,42094628494348.375,1.7,2.99641200067418,0.29964120006741807
JWST,42089903804163.734,1.7,2.9942395621458138,0.2994239562145814
JWST,42085180174456.06,1.7,3.008366265754443,0.3008366265754443
JWST,42080457604868.37,1.7,2.9800143412288356,0.2980014341228836
JWST,42075736095043.8,1.7,3.0140318459340802,0.30140318459340804
JWST,42071015644625.68,1.7,3.0409630994794665,0.3040963099479467
JWST,42066296253257.484,1.7,3.0912772526778793,0.309127725267788
JWST,42061577920582.84,1.7,3.0890881064535884,0.30890881064535886
JWST,42056860646245.57,1.7,3.0731829666222152,0.30731829666222155
JWST,42052144429889.6,1.7,3.018836042524301,0.3018836042524301
JWST,42047429271159.08,1.7,2.9606542620504834,0.2960654262050484
JWST,42042715169698.26,1.7,3.041209032880503,0.30412090328805036
JWST,42038002125151.586,1.7,3.175446393860153,0.31754463938601535
JWST,42033290137163.65,1.7,3.13078279330632,0.31307827933063204
JWST,42028579205379.21,1.7,3.0586708394052775,0.3058670839405278
JWST,42023869329443.18,1.7,3.0740803092782754,0.3074080309278276
JWST,42019160509000.64,1.7,3.142027374024489,0.3142027374024489
JWST,42014452743696.805,1.7,3.095631236630759,0.3095631236630759
JWST,42009746033177.08,1.7,3.0871513080425084,0.30871513080425084
JWST,42005040377087.01,1.7,3.0641072308680406,0.30641072308680406
JWST,42000335775072.3,1.7,2.9587480990904296,0.29587480990904297
JWST,41995632226778.82,1.7,2.9616207074143994,0.29616207074143996
JWST,41990929731852.61,1.7,3.106314942588843,0.31063149425888437
JWST,41986228289939.836,1.7,3.085693324408485,0.3085693324408485
JWST,41981527900686.85,1.7,3.0985618658788043,0.3098561865878805
JWST,41976828563740.15,1.7,3.071629975734196,0.30716299757341964
JWST,41972130278746.39,1.7,3.0495968210403253,0.3049596821040325
JWST,41967433045352.4,1.7,3.0105026546048426,0.3010502654604843
JWST,41962736863205.15,1.7,3.0796975782613,0.30796975782613006
JWST,41958041731951.78,1.7,3.124863199542529,0.3124863199542529
JWST,41953347651239.57,1.7,3.0997197596635555,0.30997197596635556
JWST,41948654620715.984,1.7,3.1250326882415793,0.31250326882415796
JWST,41943962640028.62,1.7,3.0963593157739204,0.30963593157739205
JWST,41939271708825.24,1.7,3.086011879359368,0.3086011879359368
JWST,41934581826753.77,1.7,3.068062931430987,0.3068062931430987
JWST,41929892993462.305,1.7,3.054525286718877,0.3054525286718877
JWST,41925205208599.055,1.7,2.896961442473457,0.28969614424734574
JWST,41920518471812.44,1.7,2.967126632601765,0.29671266326017653
JWST,41915832782750.99,1.7,3.0189858340375264,0.3018985834037527
JWST,41911148141063.44,1.7,3.008918931651374,0.30089189316513737
JWST,41906464546398.625,1.7,2.981449248857412,0.29814492488574124
JWST,41901781998405.59,1.7,2.9704122166120412,0.29704122166120417
JWST,41897100496733.51,1.7,3.0044467311444225,0.3004446731144423
JWST,41892420041031.72,1.7,3.0015486589153193,0.30015486589153195
JWST,41887740630949.71,1.7,3.042249845803677,0.30422498458036773
JWST,41883062266137.14,1.7,3.133658472150909,0.3133658472150909
JWST,41878384946243.81,1.7,3.124454017084157,0.3124454017084157
JWST,41873708670919.68,1.7,3.0852873627407646,0.3085287362740765
JWST,41869033439814.88,1.7,3.0758781505896917,0.3075878150589692
